Agent Name,Agent Address,Agent City,FY 18 Net Sales
SHAWS 4471,368 SOUTHBRIDGE ST,AUBURN,"$505,129.75"
HONEY FARMS #17,714 SOUTHBRIDGE ST,AUBURN,"$515,759.25"
G & J LIQUORS,87 SOUTHBRIDGE STREET,AUBURN,"$528,567.75"
AUBURN AMER LEGION,88 BANCROFT ST,AUBURN,"$544,553.50"
JACK'S VARIETY,567 SOUTHBRIDGE ST UNIT 14,AUBURN,"$550,294.50"
BENTLEY PUB,602 SOUTHBRIDGE ST,AUBURN,"$599,925.00"
GALAXY NEWSTAND,385 SOUTHBRIDGE ST,AUBURN,"$601,110.75"
AUBURN PACKAGE STORE,196 AUBURN ST,AUBURN,"$838,040.75"
HONEY FARMS 3802,714 SOUTHBRIDGE ST,AUBURN,"$869,696.00"
BP GAS,481 WASHINGTON ST,AUBURN,"$888,392.75"
TROY'S SPORT BAR,125 OXFORD STREET N,AUBURN,"$890,307.50"
GREIGE SUMMIT,321 SOUTHBRIDGE STREET,AUBURN,"$924,489.00"
AUBURN PARK N SHOP,711 SOUTHBRIDGE,AUBURN,"$945,893.00"
ROUTE 20 SHELL,310 WASHINGTON STREET,AUBURN,"$1,031,070.00"
ONE STOP,151 AUBURN ST,AUBURN,"$1,450,783.50"
CUMBERLAND #0166,502 WASHINGTON ST,AUBURN,"$1,657,914.75"
KANE SHELL FOODMART,380 SOUTHBRIDGE ST,AUBURN,"$2,786,181.00"
AUBURNDALE SPIRITS,2102 COMMONWEALTH AV,AUBURNDALE,"$182,708.00"
STAR MKT 4568,2040 COMM  AVE,AUBURNDALE,"$423,980.75"
SPEEDWAY #2426,2370 COMM AVE,AUBURNDALE,"$685,551.75"
AUBURNDALE MARKET,345 AUBURN STREET,AUBURNDALE,"$1,246,130.75"
AVON GAS AND SERVICE,284 E MAIN ST,AVON,"$64,305.00"
VFW POST 8892,263 E MAIN ST,AVON,"$142,462.75"
BIG JIMS LIQUORS,155 EAST MAIN ST,AVON,"$255,321.50"
BEN'S POUR HOUSE,39 EAST MAIN STREET,AVON,"$267,201.75"
AVON VARIETY,490 W MAIN ST     SU 1,AVON,"$673,764.00"
A-1 MARKET,85 E MAIN ST,AVON,"$2,567,729.75"
TOWN FOOD MART,17 NORTH MAIN ST,AVON,"$2,577,259.75"
DEVENS VARIETY STR,210 WEST MAIN STREET UNIT 12,AYER,$411.00
MR MIKE'S 309,27 HARVARD RD,AYER,"$26,299.50"
AYER PACKAGE STORE,48 MAIN ST,AYER,"$46,086.50"
CARLIN'S RESTAURANT,5-7 DEPOT SQ,AYER,"$54,445.00"
CHUNG GE ORIENTAL MARKET,210 D W MAIN ST,AYER,"$60,341.25"
THE VINEYARD,63 PARK ST,AYER,"$92,759.75"
BARNUM  ROAD LIQUORS,1 BARNUM RD,AYER,"$132,692.00"
AYER SHOP AND SAVE,22 FITCHBURG RD,AYER,"$321,156.50"
TINY'S RESTAURANT,2 GROTON-SCHOOL RD,AYER,"$410,310.00"
NASHOBA RESTAURANT,14 CENTRAL AVE,AYER,"$502,099.50"
JACK O'LANTERN,2 LITTLETON RD,AYER,"$518,019.00"
AYER GULF,20-30 PARK ST,AYER,"$696,707.00"
G W  ARCHER,70 MAIN ST,AYER,"$752,947.25"
AYER CONVENIENCE,60 PARK STREET,AYER,"$1,200,701.25"
PAULINES VARIETY,67 E MAIN ST,AYER,"$2,028,325.75"
THIRSTY TURTLE PUB,15 CENTRAL ST,BALDWINVILLE,"$31,579.00"
VILLAGE LIQUOR & MINI MART,7 ELM ST,BALDWINVILLE,"$329,348.50"
CUMBERLAND #6687,35 ELM ST,BALDWINVILLE,"$1,750,552.00"
BARNSTABLE MARKET,3220 MAIN STREET,BARNSTABLE,"$125,342.75"
OLD VILLAGE STORE,2455 MEETINGHOUSE WAY,BARNSTABLE,"$137,816.25"
SEVEN G LIQUOR SHOP,990 RT 6A,BARNSTABLE,"$711,387.75"
MID CAPE SERVICE CENTER,2145 IYANNOUGH RD,BARNSTABLE,"$1,774,330.00"
HIGH TIDES SEAFOOD REST,2291 WEST STREET,BARRE,"$32,210.00"
BARRE FAMILY PHARMACY,547 SUMMER ST,BARRE,"$40,684.50"
BARRE FOOD INC,596 SUMMER ST,BARRE,"$100,865.25"
THE UPPER DECK SPORTS BAR,377 STETSON RD,BARRE,"$126,994.00"
QUABBIN PLAZA LIQUORS,578 SUMMER ST,BARRE,"$163,587.00"
HONEY FARMS #67,2 SUMMER ST,BARRE,"$228,212.50"
APPLEGREEN BARRE,2 SUMMER STREET,BARRE,"$281,017.50"
BRUSO LIQUOR MART,15 EXCHANGE ST,BARRE,"$306,525.75"
QUABBIN PLAZA LIQUORS,578 SUMMER STREET,BARRE,"$311,562.00"
BARRE GENERAL STORE,540 VERNON AVENUE,BARRE,"$332,280.25"
VILLAGE MARKET,387 MAIN ST,BARRE,"$552,144.25"
MARKET PLACE ON THE COMMON,6 MOULTON ST,BARRE,"$1,124,418.00"
BECKET COUNTRY STORE,609 MAIN ST,BECKET,"$30,535.50"
PAPA BOB'S,71 CHESTER RD,BECKET,"$31,597.00"
BECKET GENERAL STORE,3235 MAIN STREET,BECKET,"$61,813.00"
FITZY'S LIQUORS,36 NORTH RD,BEDFORD,"$64,804.75"
AMERICAN LEGION  #221,357 GREAT ROAD,BEDFORD,"$74,797.00"
SUNOCO GAS,180 GREAT RD,BEDFORD,"$79,773.00"
OLDE BEDFORD PACKAGE,297 GREAT RD,BEDFORD,"$278,577.00"
SULLIVAN POST 1628 VFW,76 LOOMIS STREET,BEDFORD,"$421,457.50"
LINCOLN LIQUORS,156 GREAT ROAD,BEDFORD,"$437,851.00"
STOP & SHOP #088,337 GREAT ROAD,BEDFORD,"$671,681.25"
NOURIA #4007,358 GREAT RD,BEDFORD,"$878,975.00"
NORTHSIDE CONVENIENCE,44 NORTH RD,BEDFORD,"$1,254,504.25"
GREAT ROAD GULF,349 GREAT RD,BEDFORD,"$2,407,521.75"
MILL VALLEY GOLF LINKS,380 MILL VALLEY RD,BELCHERTOWN,"$48,975.00"
COLD SPRING DISC LIQUOR,8 PARK ST,BELCHERTOWN,"$139,332.75"
COUNTRY CROSSROADS,43 FEDERAL ST,BELCHERTOWN,"$161,568.25"
BELCHERTOWN VFW POST 8428,41 OLD PELHAM RD,BELCHERTOWN,"$202,450.00"
SUNOCO FOOD MART,122 FEDERAL ST,BELCHERTOWN,"$277,802.00"
THE GRAPEVINE GRILLE,62 TURKEY HILL RD,BELCHERTOWN,"$331,576.50"
MCCARTHY'S PUB,5 EAST WALNUT ST,BELCHERTOWN,"$331,614.50"
YE OLDE GROG SHOPPE,32 DEPOT ST,BELCHERTOWN,"$332,333.25"
DIAMOND FOOD MART,1066 FEDERAL ST,BELCHERTOWN,"$544,997.75"
STOP & SHOP #435,40 GEORGE HANNUM STREET,BELCHERTOWN,"$693,759.25"
CHECKER'S GENERAL STORE,2 STADLER STREET,BELCHERTOWN,"$840,706.50"
TOWN MART,10 FEDERAL ST,BELCHERTOWN,"$2,274,498.75"
BAMBOO EXPRESS,15 N MAIN ST,BELLINGHAM,"$21,893.50"
FIELD'S WINE & SPIRITS,116 MECHANIC ST,BELLINGHAM,"$67,157.25"
RICHDALE,417 PULASKI BLVD,BELLINGHAM,"$80,501.00"
DOUGLAS WINE & SPIRITS,250 HARTFORD AVE,BELLINGHAM,"$81,042.25"
GATEWAY LIQUOR,3 MECHANIC ST,BELLINGHAM,"$94,265.25"
PETE'S BLUEBIRD,93 MENDON ST,BELLINGHAM,"$118,547.00"
ROCK N COAL PIZZA,799 SOUTH MAIN STREET,BELLINGHAM,"$256,921.50"
140 PUB N CLUB,168 MENDON ROAD,BELLINGHAM,"$259,228.00"
BELLINGHAM VFW-7272,940 S MAIN ST,BELLINGHAM,"$281,591.50"
PJ'S BAR & GRILL,191 MECHANIC STREET,BELLINGHAM,"$296,392.00"
SAV MORE CASH,220 SOUTH MAIN STREET,BELLINGHAM,"$310,347.50"
VET'S PACKAGE STORE,240 S MAIN ST,BELLINGHAM,"$396,143.75"
SPEEDWAY #2475,199 HARTFORD AVE,BELLINGHAM,"$407,347.25"
GRUMPY'S,190 PULASKI BLVD,BELLINGHAM,"$420,174.00"
MARKET BASKET #54,274 HARTFORD AVE,BELLINGHAM,"$457,907.50"
PENGUIN CONVENIENCE,829 S MAIN ST,BELLINGHAM,"$591,265.50"
STOP & SHOP #430,70 PULASKI BLVD,BELLINGHAM,"$644,531.50"
VERC ENTERPRISES,300 HARTFORD AVE,BELLINGHAM,"$737,598.75"
CUMBERLAND #0110,459 HARTFORD AVE,BELLINGHAM,"$755,470.25"
LARRY'S PACKAGE STORE,264 N MAIN ST,BELLINGHAM,"$780,903.25"
AJ'S MINI MART,137 PULASKI BLVD,BELLINGHAM,"$838,726.50"
LIL GENERAL 20,61 SOUTH MAIN ST,BELLINGHAM,"$894,780.00"
CUMBERLAND #6755,297 PULASKI BLVD,BELLINGHAM,"$939,862.50"
BELLINGHAM MOBIL INC,270 N MAIN ST,BELLINGHAM,"$1,043,187.25"
MPG RAPID REFILL 123,205 MECHANIC ST,BELLINGHAM,"$1,170,559.50"
B P SHOP,1052 S MAIN ST,BELLINGHAM,"$1,326,098.50"
BELLINGHAM GROCERY,20 N MAIN STREET,BELLINGHAM,"$1,726,573.00"
BOB'S BEER & WINE,220 PULASKI BLVD,BELLINGHAM,"$3,256,701.75"
HILLTOP FARMS,201 PULASKI BLVD,BELLINGHAM,"$6,384,902.25"
WAVERLY SQUARE SERVICE,27 LEXINGTON ST,BELMONT,"$54,480.50"
PLEASANT ST STAR K,368 PLEASANT ST,BELMONT,"$134,968.50"
STAR MKT 2583,535 TRAPELO RD,BELMONT,"$380,708.50"
WAVERLY SQUARE SERVICE,27 LEXINGTON ST,BELMONT,"$564,784.00"
NINETY THREE FOOD MART,1 CUSHING AVE,BELMONT,"$625,771.50"
THE ZAYTOUN MARKET,62 CONCORD AVE,BELMONT,"$778,925.25"
A & R MARKET,360 TRAPELO RD,BELMONT,"$983,166.00"
BELMONT VARIETY,133 BELMONT ST,BELMONT,"$1,221,671.50"
HANDY SPA,243 BELMONT STREET,BELMONT,"$2,226,235.50"
L C'S MARKET,326 TRAPELO ROAD,BELMONT,"$3,057,165.00"
AMERICAN LEGION POST 121,80 MYRICKS ST,BERKLEY,"$94,155.50"
COUNTRYSIDE PACKAGE,130 MYRICKS ST,BERKLEY,"$154,627.00"
BERKLEY FARMS,539 BERKLEY ST,BERKLEY,"$518,923.00"
THE COMMON CROSSING,11 N MAIN ST,BERKLEY,"$1,005,907.00"
NEW ENGLAND FARMS,145 MYRICKS RD,BERKLEY,"$1,624,444.75"
DAIGNEAULT'S LIQUORS,264 WEST ST,BERLIN,"$153,418.50"
ENERGY NORTH #2121,265 CENTRAL STREET,BERLIN,"$173,411.00"
BERLIN LIQUORS,3 BASSETT ROAD,BERLIN,"$212,154.50"
BERLIN GENERAL STORE,19 CENTRAL STREET,BERLIN,"$231,428.50"
FLAT PENNY BAR & GRILL,263 WEST ST,BERLIN,"$244,230.00"
BERLIN EXXON,139 COOLIDGE STREET,BERLIN,"$791,011.50"
NOURIA #4005,64 RIVER RD WEST,BERLIN,"$941,514.25"
THE COUNTRY CORNER STORE,44 CHURCH ST,BERNARDSTON,"$828,726.50"
ON THE WAY CONVENIENCE,130 CABOT ST,BEVERLY,"$8,262.00"
RITE AID 10132,377 CABOT ST,BEVERLY,"$15,488.25"
7-ELEVEN 34392-A,246 ELLIOT ST,BEVERLY,"$24,647.00"
RITE AID 10132,377 CABOT STREET,BEVERLY,"$45,554.50"
HERMAN A SPEAR POST 331,3 JUDSON ST,BEVERLY,"$70,515.25"
ANMOL RESTAURANT,258 RANTOUL ST,BEVERLY,"$72,976.00"
CABOT VARIETY,196 CABOT STREET,BEVERLY,"$105,509.50"
GLORIA FOOD STORE,268 RANTOUL ST,BEVERLY,"$108,056.25"
JACOBS CORNER,278 RANTOUL ST,BEVERLY,"$126,249.00"
JAY SQUARE,100 CUMMINGS CENTER SUITE 106K,BEVERLY,"$135,648.25"
WOODBERY FOOD MARKET,157 ESSEX STREET,BEVERLY,"$156,443.75"
DEPOT LIQUORS,23 ENON ST,BEVERLY,"$161,073.75"
CUMMINGS CENTER  CORNER,100 CUMMNGS CTR,BEVERLY,"$183,283.25"
FIBBER MCGEE'S,104 CABOT ST,BEVERLY,"$199,702.00"
BEVERLY FRANCO AMERICAN CLUB,44 PARK ST,BEVERLY,"$225,315.75"
7-ELEVEN 40094,131 BRIMBALL AVE,BEVERLY,"$226,670.75"
BEVERLY GAS & MARKET,443 ESSEX STREET,BEVERLY,"$230,067.25"
BEVERLY SUPER PETROLEUM,61 CABOT ST,BEVERLY,"$242,424.50"
ELLIOTT BEER & WINE,242 ELLIOTT ST,BEVERLY,"$247,548.75"
JAY SQUARE,500 CUMMINGS CNTR #1640,BEVERLY,"$267,189.75"
BEVERLY LODGE #1309,39 BOW ST,BEVERLY,"$301,597.75"
SPEEDWAY #2450,295 CABOT ST,BEVERLY,"$332,779.00"
SUNOCO A PLUS #6003,131 BRIMBALL AVE,BEVERLY,"$351,153.50"
SPEEDWAY #2451,38 ENON ST,BEVERLY,"$366,515.75"
CORNER VARIETY STORE,84 HALE ST,BEVERLY,"$423,545.50"
UNION CLUB,141 CABOT ST,BEVERLY,"$434,297.25"
IR FUEL,491 CABOT ST,BEVERLY,"$530,527.25"
CHRISPY'S LIQUORS,335 RANTOUL ST,BEVERLY,"$551,045.50"
STOP & SHOP #032,RT 1A ENON ST,BEVERLY,"$565,222.75"
VITTORI-ROCCI POST56,143 BRIMBAL AVE,BEVERLY,"$581,972.00"
RYAL SIDE LIQUORS,146 BRIDGE ST,BEVERLY,"$679,120.00"
CROSSING CORNER MARKET,43 BECKFORD ST,BEVERLY,"$690,213.25"
SHAWS 4496,71 DODGE ST,BEVERLY,"$704,488.50"
RIVER ST GRILLE,98 RIVER ST,BEVERLY,"$745,092.00"
FAST FREDDIES,44 DODGE ST,BEVERLY,"$761,638.00"
ITALIAN COMM CENTER,304 RANTOUL ST,BEVERLY,"$816,031.00"
SONNYS MOBIL,453 ESSEX ST,BEVERLY,"$936,718.50"
ANCHOR PUB & GRILLE,20 CABOT ST,BEVERLY,"$959,418.25"
MPG #120,RTE 128 N REST AREA,BEVERLY,"$1,013,278.25"
T D FAMILY MARKET,409 CABOT STREET,BEVERLY,"$1,116,135.00"
SCHOONER HANNAH BEER & WINE,52 CABOT STREET,BEVERLY,"$1,133,012.25"
BORAHS CONVENIENCE,175 RANTOUL ST,BEVERLY,"$1,144,333.50"
STOP & SHOP #081,224 ELLIOTT ST,BEVERLY,"$1,173,465.75"
CABOT CONVENIENCE,389 CABOT STREET,BEVERLY,"$1,233,590.00"
ONE STOP MARKET,174 RANTOUL ST,BEVERLY,"$1,351,922.00"
QUICK MART,246 ELLIOT STREET,BEVERLY,"$1,451,309.75"
BEVERLY FOOD MART,1 DODGE ST,BEVERLY,"$2,259,454.75"
ONE STOP MARKET,311 CABOT ST,BEVERLY,"$2,472,958.50"
BEVERLY SHOP N GO,199 ESSEX ST,BEVERLY,"$3,462,452.00"
RITE AID 10110,467 BOSTON RD,BILLERICA,"$20,649.75"
RITE AID 10110,467 BOSTON ROAD,BILLERICA,"$46,576.25"
KMART 3288,484 BOSTON RD,BILLERICA,"$95,475.25"
EAST BILLERICA SHELL,320 SALEM ROAD,BILLERICA,"$96,223.00"
STOP N GO MART,880 BOSTON RD,BILLERICA,"$101,161.00"
129 LIQUORS,252 SALEM RD,BILLERICA,"$177,886.50"
ROUTE 3A SHELL,760 BOSTON RD,BILLERICA,"$226,148.25"
GAS CITY,221 ANDOVER RD,BILLERICA,"$228,681.75"
TURNPIKE MARKET,509 MIDDLESEX TRNPIKE,BILLERICA,"$262,761.25"
TILTED KILT,15 MIDDLESEX TURNPIKE,BILLERICA,"$272,261.50"
BOSTON RD MOBIL,441 BOSTON RD,BILLERICA,"$278,013.00"
GEORGIO'S LIQUORS,480 BOSTON RD,BILLERICA,"$369,206.25"
OCONNOR TRUE VALUE HARDWARE,446 BOSTON RD,BILLERICA,"$392,834.00"
PIZZA MIA,758 BOSTON ROAD,BILLERICA,"$393,879.50"
BEER WINE & MORE,816 BOSTON ROAD,BILLERICA,"$435,941.25"
BILLERICA SMOKE SHOP,480 BOSTON RD #108,BILLERICA,"$511,630.75"
TOWNE WINE & SPIRITS,700 BOSTON ROAD,BILLERICA,"$568,427.75"
AUGUSTA LIQUORS,599 BOSTON ROAD,BILLERICA,"$605,359.75"
MARKET BASKET #07,700 BOSTON ROAD,BILLERICA,"$606,646.25"
MARKET BASKET #17,496 BOSTON ROAD,BILLERICA,"$623,024.00"
BOSTON ROAD MOBIL,441 BOSTON RD,BILLERICA,"$632,662.00"
LODGE OF ELKS #2071,14 WEBB BROOK ROAD,BILLERICA,"$661,476.25"
CENTER CAFE,432 BOSTON RD,BILLERICA,"$670,249.00"
ALLTOWN #2743,1 REPUBLIC RD,BILLERICA,"$757,588.75"
STELIOS FAMILY RESTAURANT,293 BOSTON ROAD,BILLERICA,"$771,920.00"
PACE,261 BOSTON ROAD,BILLERICA,"$964,287.75"
FILL N CHILL,653 BOSTON RD,BILLERICA,"$1,056,382.25"
NEWTOWNE GRILLE,838 BOSTON RD,BILLERICA,"$1,070,202.25"
TURNPIKE MOBIL,612 MIDDLESEX TPK,BILLERICA,"$1,364,066.75"
SHOP N GO,326 SALEM ROAD,BILLERICA,"$1,450,287.25"
DELI MART,258 SALEM RD,BILLERICA,"$1,607,936.00"
JIM'S QUICK STOP,502 BOSTON RD,BILLERICA,"$1,782,384.00"
7-ELEVEN 11510-D,826 BOSTON ROAD,BILLERICA,"$1,823,851.25"
BELL FOOD MART,852 BOSTON RD,BILLERICA,"$1,979,129.25"
ONE BRIDLE MARKET,1 BRIDLE RD,BILLERICA,"$2,251,993.00"
MILLERVILLE MEN'S CLUB,8 LLOYD ST,BLACKSTONE,"$209,804.50"
ROAST HOUSE,3 FARM ST,BLACKSTONE,"$242,227.00"
THRIFTY DISCOUNT LIQUORS,97 MAIN ST,BLACKSTONE,"$258,333.00"
MAIN ST DISCOUNT LIQUORS,157 MAIN ST,BLACKSTONE,"$264,934.00"
EMMANUEL MART,63 MAIN ST,BLACKSTONE,"$384,863.00"
FAMILY GROCER,202 MAIN ST,BLACKSTONE,"$394,775.50"
BLACKSTONE PARK N SHOP,2 MAIN ST,BLACKSTONE,"$430,118.25"
FAMILY GROCER,202 MAIN ST,BLACKSTONE,"$455,115.50"
D & H VARIETY,1210 SOCIAL ST,BLACKSTONE,"$821,605.25"
CUMBERLAND #0190,1 MAIN ST,BLACKSTONE,"$860,106.75"
BLACKSTONE SMOKE SHOP,2 MAIN ST,BLACKSTONE,"$891,535.00"
7-ELEVEN 34416-H,114 MAIN ST,BLACKSTONE,"$893,641.75"
ANDERSON'S VARIETY,266 BLACKSTONE ST,BLACKSTONE,"$1,058,849.50"
BLANDFORD COUNTRY STORE,98 MAIN ST,BLANDFORD,"$96,148.25"
ALLTOWN #850,29 1 EAST MASS PIKE,BLANDFORD,"$244,446.50"
ALLTOWN #851,29 1 WEST MASS PIKE,BLANDFORD,"$292,750.00"
TWIN SPRINGS GOLF COURSE,295 WILDER RD,BOLTON,"$15,538.50"
BOLTON MOBIL,460 MAIN ST,BOLTON,"$15,701.00"
DAIGNEAULT'S LIQUORS,25 FORBUSH MILL RD,BOLTON,"$45,044.75"
FOTINI'S,544 WATTAQUADOCK HILL RD,BOLTON,"$115,389.50"
COUNTRY CUPBOARD INC,476 MAIN ST,BOLTON,"$857,488.25"
ST MARYS LYCEUM INC,3036 HIGH ST,BONDSVILLE,"$112,536.00"
CONVENIENCE PLUS #3714,86 S MAIN ST,BONDSVILLE,"$754,994.25"
7-ELEVEN 37371,122-128 CAMBRIDGE ST,BOSTON,"$1,465.00"
BEACON HILL MARKET,55 ANDERSON ST,BOSTON,"$3,043.50"
ADELA SNACK PLACE,25 NEW SUDBURY ST,BOSTON,"$3,430.00"
RAMROD/MACHINE,1252 BOYLSTON ST,BOSTON,"$10,783.00"
MARLBORO MARKET,45 MASS AVENUE,BOSTON,"$16,042.00"
NEWS MART,99 SUMMER ST,BOSTON,"$23,588.25"
CITY CONVENIENCE #15,130 DARTMOUTH ST,BOSTON,"$27,505.00"
ERCY CONVENIENCE,110 CHAUNCY STREET,BOSTON,"$29,870.25"
BLUE HILL CONVENIENCE,137B BLUE HILL AVENUE,BOSTON,"$32,227.25"
7-ELEVEN 25404,464 HANOVER ST,BOSTON,"$38,389.75"
CJ SHOP,600 WASHINGTON ST,BOSTON,"$38,963.25"
RITE AID 10148,100 CAMBRIDGE ST,BOSTON,"$40,835.50"
CITY CONVENIENCE #17,957 COMMONWEALTH AVE,BOSTON,"$42,508.00"
LAMBERT MARKETPLACE,140 TREMONT ST,BOSTON,"$42,723.25"
GATEWAY NEWSTAND,401 PARK DR,BOSTON,"$49,295.00"
PRIMOS CONVENIENCE,24 JOY ST,BOSTON,"$54,863.50"
T'S PUB,973 COMMONWEALTH AVE,BOSTON,"$54,987.25"
KS TOKEN GIFT SHOP,42 BEACH ST,BOSTON,"$55,350.00"
CAFE 1010,1010 MASSACHUSETTS AVENUE,BOSTON,"$57,013.00"
MARTINS NEWS SHOP,1 POST OFFICE SQUARE,BOSTON,"$61,680.50"
EOM NEWSSTAND,201 WASHINGTON ST,BOSTON,"$75,297.00"
RITE AID 10148,100 CAMBRIDGE ST,BOSTON,"$78,950.50"
MARTINS NEWS SHOP,75 STATE ST,BOSTON,"$90,455.25"
MARLBORO MARKET,45 MASS AVE,BOSTON,"$92,425.00"
MARTINS NEWS SHOP,100 SUMMER STREET,BOSTON,"$95,266.75"
MARTINS NEWS SHOP,53 STATE ST,BOSTON,"$106,752.25"
A & Q'S PLACE,19 STANIFORD ST,BOSTON,"$120,591.50"
7-ELEVEN 37369,141 MASS AVE,BOSTON,"$129,867.00"
MARTINS NEWS SHOP,75-101 FEDERAL ST,BOSTON,"$136,710.75"
MARTINS NEWS SHOP,ONE BEACON ST,BOSTON,"$138,265.75"
MARTINS NEWS SHOP,200 CLARENDON ST,BOSTON,"$139,014.00"
MARTINS NEWS SHOP,1 LINCOLN STREET,BOSTON,"$145,256.50"
VALS PLACE,10 CAUSEWAY ST,BOSTON,"$146,837.25"
VERNON'S LOBBY SHOP,24 NEW CHARDON ST,BOSTON,"$160,236.00"
BROAD STREET PAULIE'S,64 BROAD ST,BOSTON,"$160,246.00"
CITY PRODUCE,231 HARRISON AVENUE,BOSTON,"$160,584.50"
SHING HONG TRADING,70 KNEELAND ST,BOSTON,"$164,478.25"
7-ELEVEN 37344,717 BOYLSTON ST,BOSTON,"$176,588.75"
FORT POINT MARKET,369 CONGRESS ST,BOSTON,"$181,404.75"
GIORGIANA'S,532 TREMONT ST,BOSTON,"$182,085.75"
CINDYS CORNER,600 WASHINGTON ST,BOSTON,"$185,672.25"
MARTINIS  NEWS SHOP,325 HANOVER ST,BOSTON,"$187,080.75"
BOSTON NEWS CAFE,28 STATE ST,BOSTON,"$189,457.50"
CAFFE PARADISO,255-253 HANOVER ST,BOSTON,"$194,712.50"
ODB LIQUORS,732 HUNTINGTON AVE,BOSTON,"$195,933.50"
MARTINS NEWS SHOP,197 CLARENDON ST,BOSTON,"$199,132.25"
BROTHERS MINI MARKET,802 A TREMONT STREET,BOSTON,"$202,032.00"
ALLTOWN #660,510 PARK DR,BOSTON,"$202,238.50"
POUR HOUSE BAR/GRILL,909 BOYLSTON ST,BOSTON,"$203,643.75"
MARTINS NEWS SHOP,500 BOYLSTON ST,BOSTON,"$204,080.75"
SAGARINO'S MARKET,106 SOUTH ST,BOSTON,"$204,346.50"
ELL-BERN SERVICE,584 COLUMBUS AVENUE,BOSTON,"$205,351.50"
MARTINS NEWS SHOP,700 ATLANTIC AVE,BOSTON,"$205,482.50"
PATRIOT NEWS,1 FINANCIAL CENTER,BOSTON,"$207,301.00"
COMMONWEALTH MOBIL,850 COMMONWEALTH AVE,BOSTON,"$212,834.00"
TREMONT MARKET DELI,682 A TREMONT STREET,BOSTON,"$215,416.25"
CAPPY'S CORNER,90A WESTLAND AVE,BOSTON,"$232,536.00"
BASEBALL TAVERN INC,1270 BOYLSTON ST,BOSTON,"$247,538.50"
MARTINS NEWS SHOP,125 HIGH STREET,BOSTON,"$253,383.25"
JOBI LIQUORS INC,170 CAMBRIDGE ST,BOSTON,"$253,611.50"
MARTINS NEWS SHOP,1 IRON ST,BOSTON,"$254,042.00"
7-ELEVEN 32476,91-99 CAUSWAY ST,BOSTON,"$256,656.00"
MING'S SUPERMARKET,1102 WASHINGTON ST,BOSTON,"$264,198.25"
CORNER PUB OF CHINATOWN,162 LINCOLN STREET,BOSTON,"$268,698.50"
MARTINS NEWS SHOP,75 ARLINGTON ST,BOSTON,"$272,840.00"
MARTINS NEWS SHOP,ONE FEDERAL ST,BOSTON,"$274,154.75"
MASS CONVENTION CENTER,415 SUMMER STREET,BOSTON,"$280,786.00"
MSLC BOSTON C.S.,1 ASHBURTON PL.  P12,BOSTON,"$287,560.00"
QUALITY MART INC,21 MASS AVE,BOSTON,"$290,954.75"
CITY CONVENIENCE #05,700 ALBANY ST,BOSTON,"$295,529.25"
COMMONWEALTH MARKET,1090 COMMONWEALTH AV,BOSTON,"$309,045.75"
CITY CONVENIENCE #03,543 COMMONWEALTH AVE,BOSTON,"$310,688.25"
SIMMONS LIQUOR,210 CAMBRIDGE STREET,BOSTON,"$323,749.75"
RICHDALE FOOD SHOP,23 BEACON ST,BOSTON,"$329,399.00"
MASS FOOD MARKET,603 MASSACHUSETTS AVE,BOSTON,"$332,204.00"
RICK'S PLACE,1 ASHBURTON PLACE,BOSTON,"$339,081.25"
GOLDEN GOOSE MARKET,179 COMMERCIAL ST,BOSTON,"$357,725.25"
7-ELEVEN 25404-D,464 HANOVER ST,BOSTON,"$360,561.25"
SULGRAVE NEWS II,80 ARCH STREET,BOSTON,"$366,503.75"
BIDDY EARLY'S,141 PEARL STREET,BOSTON,"$376,016.75"
ADELA SNACK PLACE,10 PARK PLAZA,BOSTON,"$378,726.50"
MARTINS NEWS SHOP,101 ARCH ST,BOSTON,"$382,268.25"
METRO CONVENIENCE,253 SUMMER ST,BOSTON,"$386,367.25"
7-ELEVEN 32464-B,70 E INDIA ROW,BOSTON,"$397,204.00"
DARA'S WINE & LIQUORS,750 HUNTINGTON AVE,BOSTON,"$406,319.50"
7-ELEVEN 33615-A,532 COMMONWEALTH AV,BOSTON,"$422,644.50"
NORTH STATION LIQUORS,103 CAUSEWAY STREET,BOSTON,"$431,567.00"
ADAM'S CONVENIENT,120 BLACKSTONE ST,BOSTON,"$443,819.25"
TEMPLE PLACE MARKET,55 TEMPLE PLACE,BOSTON,"$443,892.25"
7-ELEVEN 33615,532 COMMONWEALTH AVE,BOSTON,"$453,182.50"
ALMANY MARKET,1053-1055 TREMONT STREET,BOSTON,"$468,360.25"
COURT SQUARE SMOKE SHOP,15 COURT SQ,BOSTON,"$472,690.00"
TREMONT MARKET,748 TREMONT ST,BOSTON,"$473,555.50"
7-ELEVEN 33467-A,1747 WASHINGTON ST,BOSTON,"$476,574.00"
BROTHER LIQUOR  STORE,616 SHAWMUT AVE,BOSTON,"$477,240.50"
H-H CONVENIENCE STORE,423 WASHINGTON ST (T STATION),BOSTON,"$484,151.75"
SALEM MARKET,170 SALEM STREET,BOSTON,"$485,692.50"
WINTER ST ENTERPRISE,31  WINTER ST,BOSTON,"$489,711.25"
7-ELEVEN 33392-C,125 TREMONT ST,BOSTON,"$505,147.00"
HOLLYWOOD MARKET,137 PEARL STREET,BOSTON,"$511,153.50"
